"x","y","d","elevation","population"
82.853729,28.10384,0,774.302978515625,12.9695949554443
82.8537379047619,28.1038445102041,1.00773516015928,774.302978515625,12.9695949554443
82.8537468095238,28.1038490204082,2.01547032031855,774.302978515625,12.9695949554443
82.8537557142857,28.1038535306122,3.02320548047783,769.818237304688,12.9695949554443
82.8537646190476,28.1038580408163,4.03094064063711,769.818237304688,12.9695949554443
82.8537735238095,28.1038625510204,5.03867580079639,769.818237304688,12.9695949554443
82.8537824285714,28.1038670612245,6.04641096095567,769.818237304688,12.9695949554443
82.8537913333333,28.1038715714286,7.05414612111494,769.818237304688,12.9695949554443
82.8538002380952,28.1038760816327,8.06188128127422,769.818237304688,12.9695949554443
82.8538091428571,28.1038805918367,9.0696164414335,769.818237304688,12.9695949554443
82.853818047619,28.1038851020408,10.0773516015928,769.818237304688,12.9695949554443
82.853826952381,28.1038896122449,11.0850867617521,769.818237304688,12.9695949554443
82.8538358571429,28.103894122449,12.0928219219113,769.818237304688,12.9695949554443
82.8538447619048,28.1038986326531,13.1005570820706,769.818237304688,12.9695949554443
82.8538536666667,28.1039031428571,14.1082922422299,769.818237304688,12.9695949554443
82.8538625714286,28.1039076530612,15.1160274023892,769.818237304688,12.9695949554443
82.8538714761905,28.1039121632653,16.1237625625484,769.818237304688,12.9695949554443
82.8538803809524,28.1039166734694,17.1314977227077,769.818237304688,12.9695949554443
82.8538892857143,28.1039211836735,18.139232882867,769.818237304688,12.9695949554443
82.8538981904762,28.1039256938776,19.1469680430263,769.818237304688,12.9695949554443
82.8539070952381,28.1039302040816,20.1547032031855,769.818237304688,12.9695949554443
82.853916,28.1039347142857,21.1624383633448,769.818237304688,12.9695949554443
82.8539249047619,28.1039392244898,22.1701735235041,769.818237304688,12.9695949554443
82.8539338095238,28.1039437346939,23.1779086836634,769.818237304688,12.9695949554443
82.8539427142857,28.103948244898,24.1856438438227,769.818237304688,12.9695949554443
82.8539516190476,28.103952755102,25.1933790039819,769.818237304688,12.9695949554443
82.8539605238095,28.1039572653061,26.2011141641412,769.818237304688,12.9695949554443
82.8539694285714,28.1039617755102,27.2088493243005,769.818237304688,12.9695949554443
82.8539783333333,28.1039662857143,28.2165844844598,769.818237304688,12.9695949554443
82.8539872380952,28.1039707959184,29.224319644619,769.818237304688,12.9695949554443
82.8539961428571,28.1039753061225,30.2320548047783,769.818237304688,12.9695949554443
82.854005047619,28.1039798163265,31.2397899649376,769.818237304688,12.9695949554443
82.854013952381,28.1039843265306,32.2475251250969,769.818237304688,12.9695949554443
82.8540228571429,28.1039888367347,33.2552602852562,769.818237304688,12.9695949554443
82.8540317619048,28.1039933469388,34.2629954454154,769.818237304688,12.9695949554443
82.8540406666667,28.1039978571429,35.2707306055747,769.818237304688,12.9695949554443
82.8540495714286,28.1040023673469,36.278465765734,769.818237304688,12.9695949554443
82.8540584761905,28.104006877551,37.2862009258933,769.818237304688,12.9695949554443
82.8540673809524,28.1040113877551,38.2939360860525,769.818237304688,12.9695949554443
82.8540762857143,28.1040158979592,39.3016712462118,769.818237304688,12.9695949554443
82.8540851904762,28.1040204081633,40.3094064063711,769.818237304688,12.9695949554443
82.8540940952381,28.1040249183673,41.3171415665304,769.818237304688,12.9695949554443
82.854103,28.1040294285714,42.3248767266897,769.818237304688,12.9695949554443
82.8541119047619,28.1040339387755,43.3326118868489,769.818237304688,12.9695949554443
82.8541208095238,28.1040384489796,44.3403470470082,769.818237304688,12.9695949554443
82.8541297142857,28.1040429591837,45.3480822071675,769.818237304688,12.9695949554443
82.8541386190476,28.1040474693878,46.3558173673268,769.818237304688,12.9695949554443
82.8541475238095,28.1040519795918,47.363552527486,769.818237304688,12.9695949554443
82.8541564285714,28.1040564897959,48.3712876876453,769.818237304688,12.9695949554443
82.8541653333333,28.104061,49.3790228478046,769.818237304688,12.9695949554443
82.8541742380952,28.1040655102041,50.3867580079639,769.818237304688,12.9695949554443
82.8541831428571,28.1040700204082,51.3944931681231,769.818237304688,12.9695949554443
82.8541920476191,28.1040745306122,52.4022283282824,769.818237304688,12.9695949554443
82.8542009523809,28.1040790408163,53.4099634884417,769.818237304688,12.9695949554443
82.8542098571429,28.1040835510204,54.417698648601,769.818237304688,12.9695949554443
82.8542187619048,28.1040880612245,55.4254338087603,769.818237304688,12.9695949554443
82.8542276666667,28.1040925714286,56.4331689689195,769.818237304688,12.9695949554443
82.8542365714286,28.1040970816327,57.4409041290788,769.818237304688,12.9695949554443
82.8542454761905,28.1041015918367,58.4486392892381,769.818237304688,12.9695949554443
82.8542543809524,28.1041061020408,59.4563744493974,769.818237304688,12.9695949554443
82.8542632857143,28.1041106122449,60.4641096095566,769.818237304688,12.9695949554443
82.8542721904762,28.104115122449,61.4718447697159,769.818237304688,12.9695949554443
82.8542810952381,28.1041196326531,62.4795799298752,769.818237304688,12.9695949554443
82.85429,28.1041241428571,63.4873150900345,769.818237304688,12.9695949554443
82.8542989047619,28.1041286530612,64.4950502501938,769.818237304688,12.9695949554443
82.8543078095238,28.1041331632653,65.502785410353,769.818237304688,12.9695949554443
82.8543167142857,28.1041376734694,66.5105205705123,769.818237304688,12.9695949554443
82.8543256190476,28.1041421836735,67.5182557306716,769.818237304688,12.9695949554443
82.8543345238095,28.1041466938776,68.5259908908309,769.818237304688,12.9695949554443
82.8543434285714,28.1041512040816,69.5337260509901,769.818237304688,12.9695949554443
82.8543523333333,28.1041557142857,70.5414612111494,769.818237304688,12.9695949554443
82.8543612380952,28.1041602244898,71.5491963713087,769.818237304688,12.9695949554443
