"x","y","d","elevation","population"
82.712677,28.144565,0,599.159484863281,19.1700553894043
82.7126797324841,28.1445737388535,1.00496288972747,599.159484863281,19.1700553894043
82.7126824649682,28.144582477707,2.00992577945494,599.159484863281,19.1700553894043
82.7126851974522,28.1445912165605,3.0148886691824,595.075927734375,19.1700553894043
82.7126879299363,28.144599955414,4.01985155890987,595.075927734375,19.1700553894043
82.7126906624204,28.1446086942675,5.02481444863734,595.075927734375,19.1700553894043
82.7126933949045,28.144617433121,6.02977733836481,595.075927734375,19.1700553894043
82.7126961273885,28.1446261719745,7.03474022809228,595.075927734375,19.1700553894043
82.7126988598726,28.144634910828,8.03970311781974,595.075927734375,19.1700553894043
82.7127015923567,28.1446436496815,9.04466600754721,595.075927734375,19.1700553894043
82.7127043248408,28.144652388535,10.0496288972747,595.075927734375,19.1700553894043
82.7127070573248,28.1446611273885,11.0545917870021,595.075927734375,19.1700553894043
82.7127097898089,28.144669866242,12.0595546767296,595.075927734375,19.1700553894043
82.712712522293,28.1446786050955,13.0645175664571,595.075927734375,19.1700553894043
82.7127152547771,28.144687343949,14.0694804561846,595.075927734375,19.1700553894043
82.7127179872611,28.1446960828025,15.074443345912,595.075927734375,19.1700553894043
82.7127207197452,28.1447048216561,16.0794062356395,595.075927734375,19.1700553894043
82.7127234522293,28.1447135605096,17.084369125367,595.075927734375,19.1700553894043
82.7127261847134,28.1447222993631,18.0893320150944,595.075927734375,19.1700553894043
82.7127289171975,28.1447310382166,19.0942949048219,595.075927734375,19.1700553894043
82.7127316496815,28.1447397770701,20.0992577945494,595.075927734375,19.1700553894043
82.7127343821656,28.1447485159236,21.1042206842768,595.075927734375,19.1700553894043
82.7127371146497,28.1447572547771,22.1091835740043,595.075927734375,19.1700553894043
82.7127398471338,28.1447659936306,23.1141464637318,595.075927734375,19.1700553894043
82.7127425796178,28.1447747324841,24.1191093534592,595.075927734375,19.1700553894043
82.7127453121019,28.1447834713376,25.1240722431867,595.075927734375,19.1700553894043
82.712748044586,28.1447922101911,26.1290351329142,595.075927734375,19.1700553894043
82.7127507770701,28.1448009490446,27.1339980226416,595.075927734375,19.1700553894043
82.7127535095541,28.1448096878981,28.1389609123691,595.075927734375,19.1700553894043
82.7127562420382,28.1448184267516,29.1439238020966,595.075927734375,19.1700553894043
82.7127589745223,28.1448271656051,30.148886691824,595.075927734375,19.1700553894043
82.7127617070064,28.1448359044586,31.1538495815515,595.075927734375,19.1700553894043
82.7127644394904,28.1448446433121,32.158812471279,595.075927734375,19.1700553894043
82.7127671719745,28.1448533821656,33.1637753610064,595.075927734375,19.1700553894043
82.7127699044586,28.1448621210191,34.1687382507339,595.075927734375,19.1700553894043
82.7127726369427,28.1448708598726,35.1737011404614,595.075927734375,19.1700553894043
82.7127753694268,28.1448795987261,36.1786640301888,595.075927734375,19.1700553894043
82.7127781019108,28.1448883375796,37.1836269199163,595.075927734375,19.1700553894043
82.7127808343949,28.1448970764331,38.1885898096438,595.075927734375,19.1700553894043
82.712783566879,28.1449058152866,39.1935526993713,595.075927734375,19.1700553894043
82.7127862993631,28.1449145541401,40.1985155890987,595.075927734375,19.1700553894043
82.7127890318471,28.1449232929936,41.2034784788262,595.075927734375,19.1700553894043
82.7127917643312,28.1449320318471,42.2084413685537,595.075927734375,19.1700553894043
82.7127944968153,28.1449407707006,43.2134042582811,595.075927734375,19.1700553894043
82.7127972292994,28.1449495095541,44.2183671480086,595.075927734375,19.1700553894043
82.7127999617834,28.1449582484076,45.2233300377361,595.075927734375,19.1700553894043
82.7128026942675,28.1449669872611,46.2282929274635,595.075927734375,19.1700553894043
82.7128054267516,28.1449757261146,47.233255817191,595.075927734375,19.1700553894043
82.7128081592357,28.1449844649682,48.2382187069185,595.075927734375,19.1700553894043
82.7128108917197,28.1449932038217,49.2431815966459,595.075927734375,19.1700553894043
82.7128136242038,28.1450019426752,50.2481444863734,595.075927734375,19.1700553894043
82.7128163566879,28.1450106815287,51.2531073761009,595.075927734375,19.1700553894043
82.712819089172,28.1450194203822,52.2580702658283,595.075927734375,19.1700553894043
82.712821821656,28.1450281592357,53.2630331555558,595.075927734375,19.1700553894043
82.7128245541401,28.1450368980892,54.2679960452833,595.075927734375,19.1700553894043
82.7128272866242,28.1450456369427,55.2729589350107,595.075927734375,13.9361801147461
82.7128300191083,28.1450543757962,56.2779218247382,595.075927734375,13.9361801147461
82.7128327515924,28.1450631146497,57.2828847144657,595.075927734375,13.9361801147461
82.7128354840764,28.1450718535032,58.2878476041931,595.075927734375,13.9361801147461
82.7128382165605,28.1450805923567,59.2928104939206,595.075927734375,13.9361801147461
82.7128409490446,28.1450893312102,60.2977733836481,595.075927734375,13.9361801147461
82.7128436815287,28.1450980700637,61.3027362733756,595.075927734375,13.9361801147461
82.7128464140127,28.1451068089172,62.307699163103,595.075927734375,13.9361801147461
82.7128491464968,28.1451155477707,63.3126620528305,595.075927734375,13.9361801147461
82.7128518789809,28.1451242866242,64.317624942558,595.075927734375,13.9361801147461
82.712854611465,28.1451330254777,65.3225878322854,595.075927734375,13.9361801147461
82.712857343949,28.1451417643312,66.3275507220129,595.075927734375,13.9361801147461
82.7128600764331,28.1451505031847,67.3325136117404,595.075927734375,13.9361801147461
82.7128628089172,28.1451592420382,68.3374765014678,595.075927734375,13.9361801147461
82.7128655414013,28.1451679808917,69.3424393911953,595.075927734375,13.9361801147461
82.7128682738853,28.1451767197452,70.3474022809228,595.075927734375,13.9361801147461
82.7128710063694,28.1451854585987,71.3523651706502,595.075927734375,13.9361801147461
