"x","y","d","elevation","population"
82.853697,28.10384,0,774.302978515625,12.0719804763794
82.8536874444444,28.1038358333333,1.04639311501839,774.302978515625,12.0719804763794
82.8536778888889,28.1038316666667,2.09278623003677,774.302978515625,12.0719804763794
82.8536683333333,28.1038275,3.13917934505516,774.302978515625,12.0719804763794
82.8536587777778,28.1038233333333,4.18557246007355,774.302978515625,12.0719804763794
82.8536492222222,28.1038191666667,5.23196557509194,774.302978515625,12.0719804763794
82.8536396666667,28.103815,6.27835869011032,774.302978515625,12.0719804763794
82.8536301111111,28.1038108333333,7.32475180512871,774.302978515625,12.0719804763794
82.8536205555556,28.1038066666667,8.3711449201471,774.302978515625,12.0719804763794
82.853611,28.1038025,9.41753803516549,774.302978515625,12.0719804763794
82.8536014444445,28.1037983333333,10.4639311501839,774.302978515625,12.0719804763794
82.8535918888889,28.1037941666667,11.5103242652023,774.302978515625,12.0719804763794
82.8535823333333,28.10379,12.5567173802206,774.302978515625,12.0719804763794
82.8535727777778,28.1037858333333,13.603110495239,774.302978515625,12.0719804763794
82.8535632222222,28.1037816666667,14.6495036102574,774.302978515625,12.0719804763794
82.8535536666667,28.1037775,15.6958967252758,774.302978515625,12.0719804763794
82.8535441111111,28.1037733333333,16.7422898402942,774.302978515625,12.0719804763794
82.8535345555556,28.1037691666667,17.7886829553126,774.302978515625,12.0719804763794
82.853525,28.103765,18.835076070331,774.302978515625,12.0719804763794
82.853525,28.103765,18.835076070331,774.302978515625,12.0719804763794
82.8535196363636,28.1037568181818,19.8838574677923,774.302978515625,12.0719804763794
82.8535142727273,28.1037486363636,20.9326388652537,768.222778320312,12.0719804763794
82.8535089090909,28.1037404545455,21.9814202627151,768.222778320312,12.0719804763794
82.8535035454545,28.1037322727273,23.0302016601765,768.222778320312,12.0719804763794
82.8534981818182,28.1037240909091,24.0789830576379,768.222778320312,12.0719804763794
82.8534928181818,28.1037159090909,25.1277644550992,768.222778320312,12.0719804763794
82.8534874545455,28.1037077272727,26.1765458525606,768.222778320312,12.0719804763794
82.8534820909091,28.1036995454545,27.225327250022,768.222778320312,12.0719804763794
82.8534767272727,28.1036913636364,28.2741086474834,768.222778320312,12.0719804763794
82.8534713636364,28.1036831818182,29.3228900449447,768.222778320312,12.0719804763794
82.853466,28.103675,30.3716714424061,768.222778320312,12.0719804763794
82.8534606363636,28.1036668181818,31.4204528398675,768.222778320312,12.0719804763794
82.8534552727273,28.1036586363636,32.4692342373289,768.222778320312,12.0719804763794
82.8534499090909,28.1036504545455,33.5180156347902,768.222778320312,12.0719804763794
82.8534445454546,28.1036422727273,34.5667970322516,768.222778320312,12.0719804763794
82.8534391818182,28.1036340909091,35.615578429713,768.222778320312,12.0719804763794
82.8534338181818,28.1036259090909,36.6643598271744,768.222778320312,12.0719804763794
82.8534284545455,28.1036177272727,37.7131412246357,768.222778320312,12.0719804763794
82.8534230909091,28.1036095454545,38.7619226220971,768.222778320312,12.0719804763794
82.8534177272727,28.1036013636364,39.8107040195585,768.222778320312,12.0719804763794
82.8534123636364,28.1035931818182,40.8594854170199,768.222778320312,12.0719804763794
82.853407,28.103585,41.9082668144813,768.222778320312,12.0719804763794
82.853407,28.103585,41.9082668144813,768.222778320312,12.0719804763794
82.8534081052632,28.1035755263158,42.963754174221,768.222778320312,12.0719804763794
82.8534092105263,28.1035660526316,44.0192415339608,768.222778320312,12.0719804763794
82.8534103157895,28.1035565789474,45.0747288937006,768.222778320312,12.0719804763794
82.8534114210526,28.1035471052632,46.1302162534404,768.222778320312,12.0719804763794
82.8534125263158,28.1035376315789,47.1857036131801,768.222778320312,12.0719804763794
82.8534136315789,28.1035281578947,48.2411909729199,768.222778320312,12.0719804763794
82.8534147368421,28.1035186842105,49.2966783326597,768.222778320312,12.0719804763794
82.8534158421053,28.1035092105263,50.3521656923995,768.222778320312,12.0719804763794
82.8534169473684,28.1034997368421,51.4076530521393,768.222778320312,12.0719804763794
82.8534180526316,28.1034902631579,52.463140411879,768.222778320312,12.0719804763794
82.8534191578947,28.1034807894737,53.5186277716188,768.222778320312,12.0719804763794
82.8534202631579,28.1034713157895,54.5741151313586,768.222778320312,12.0719804763794
82.8534213684211,28.1034618421053,55.6296024910984,768.222778320312,12.0719804763794
82.8534224736842,28.1034523684211,56.6850898508381,768.222778320312,12.0719804763794
82.8534235789474,28.1034428947368,57.7405772105779,768.222778320312,12.0719804763794
82.8534246842105,28.1034334210526,58.7960645703177,768.222778320312,12.0719804763794
82.8534257894737,28.1034239473684,59.8515519300575,768.222778320312,12.0719804763794
82.8534268947368,28.1034144736842,60.9070392897972,768.222778320312,12.0719804763794
82.853428,28.103405,61.962526649537,768.222778320312,12.0719804763794
82.853428,28.103405,61.962526649537,768.222778320312,12.0719804763794
82.8534287857143,28.1033955357143,63.014207458712,768.222778320312,12.0719804763794
82.8534295714286,28.1033860714286,64.065888267887,768.222778320312,12.0719804763794
82.8534303571429,28.1033766071429,65.117569077062,768.222778320312,14.9687080383301
82.8534311428571,28.1033671428571,66.169249886237,768.222778320312,14.9687080383301
82.8534319285714,28.1033576785714,67.2209306954121,768.222778320312,14.9687080383301
82.8534327142857,28.1033482142857,68.272611504587,768.222778320312,14.9687080383301
82.8534335,28.10333875,69.324292313762,768.222778320312,14.9687080383301
82.8534342857143,28.1033292857143,70.3759731229371,768.222778320312,14.9687080383301
82.8534350714286,28.1033198214286,71.4276539321121,768.222778320312,14.9687080383301
82.8534358571429,28.1033103571429,72.4793347412871,768.222778320312,14.9687080383301
